State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
TX,75078.0,2,Prosper,US,33.24,-96.74,15080.0,33.9,118980.0,42584.0,0
TX,75080.0,5,Richardson,US,33.0,-96.72,47897.0,34.2,65028.0,32434.0,0
TX,75081.0,2,Richardson,US,32.94,-96.68,35269.0,38.6,65938.0,32610.0,0
TX,75082.0,3,Richardson,US,33.0,-96.65,23014.0,40.9,115054.0,49882.0,0
TX,75087.0,6,Rockwall,US,32.97,-96.45,31253.0,37.1,92149.0,36700.0,0
TX,75088.0,3,Rowlett,US,32.92,-96.52,25827.0,41.0,82799.0,32077.0,0
TX,75089.0,1,Rowlett,US,32.92,-96.52,31461.0,36.1,85962.0,29989.0,0
TX,75090.0,1,Sherman,US,33.67,-96.61,23860.0,32.1,37621.0,17262.0,0
TX,75092.0,2,Sherman,US,33.68,-96.61,23404.0,40.5,55432.0,29736.0,0
TX,75093.0,9,Plano,US,33.05,-96.79,47883.0,42.5,100866.0,60863.0,0
TX,75094.0,1,Murphy,US,33.01,-96.61,22159.0,35.6,115724.0,38216.0,0
TX,75098.0,5,Wylie,US,33.01,-96.54,50835.0,35.3,82943.0,29850.0,0
TX,75104.0,2,Cedar Hill,US,32.6,-96.94,47571.0,34.5,68016.0,27709.0,0
TX,75115.0,2,Desoto,US,32.6,-96.82,51147.0,39.6,60782.0,28514.0,0
TX,75116.0,1,Duncanville,US,32.65,-96.92,20465.0,33.6,48580.0,20667.0,0
TX,75119.0,1,Ennis,US,32.33,-96.62,26853.0,35.0,43985.0,20196.0,0
TX,75126.0,2,Forney,US,32.74,-96.45,37042.0,32.1,80654.0,28853.0,0
TX,75149.0,1,Mesquite,US,32.75,-96.59,56366.0,31.7,44675.0,19268.0,0
TX,75150.0,2,Mesquite,US,32.81,-96.62,60810.0,32.7,45541.0,21730.0,0
TX,75160.0,2,Terrell,US,32.72,-96.28,24830.0,36.3,43795.0,22982.0,0
TX,75165.0,2,Waxahachie,US,32.42,-96.84,40835.0,34.9,57717.0,25730.0,0
TX,75201.0,5,Dallas,US,32.79,-96.8,12009.0,31.3,81376.0,75436.0,0
TX,75202.0,2,Dallas,US,32.78,-96.8,2206.0,30.8,81397.0,65840.0,0
TX,75204.0,4,Dallas,US,32.81,-96.79,28672.0,29.7,68263.0,56215.0,0
TX,75205.0,6,Dallas,US,32.85,-96.78,24050.0,32.4,121024.0,85403.0,0
TX,75206.0,5,Dallas,US,32.86,-96.77,38826.0,31.0,56071.0,45287.0,0
TX,75207.0,1,Dallas,US,32.8,-96.83,8932.0,32.4,81677.0,22793.0,0
TX,75208.0,1,Dallas,US,32.74,-96.86,30139.0,33.6,46788.0,25835.0,0
TX,75209.0,3,Dallas,US,32.85,-96.82,14430.0,37.9,78917.0,67397.0,0
TX,75211.0,1,Dallas,US,32.76,-96.9,76261.0,28.5,36886.0,13682.0,0
TX,75214.0,4,Dallas,US,32.86,-96.73,33815.0,36.9,75955.0,57154.0,0
TX,75218.0,1,Dallas,US,32.83,-96.7,22264.0,40.8,70073.0,45342.0,0
TX,75219.0,4,Dallas,US,32.82,-96.8,22237.0,38.0,62066.0,64003.0,0
TX,75220.0,4,Dallas,US,32.86,-96.84,44450.0,30.5,39863.0,26432.0,0
TX,75225.0,4,Dallas,US,32.87,-96.77,21001.0,45.9,151967.0,100071.0,0
TX,75230.0,3,Dallas,US,32.91,-96.77,27052.0,43.8,69893.0,68038.0,0
TX,75231.0,4,Dallas,US,32.93,-96.75,37979.0,30.3,31891.0,24688.0,0
TX,75234.0,1,Dallas,US,32.91,-96.87,30682.0,38.2,56573.0,27071.0,0
TX,75235.0,3,Dallas,US,32.84,-96.83,18914.0,32.1,44620.0,21061.0,0
TX,75236.0,1,Dallas,US,32.7,-96.9,16406.0,30.0,39155.0,18884.0,0
TX,75237.0,1,Dallas,US,32.65,-96.86,19312.0,27.7,27742.0,14316.0,0
TX,75240.0,5,Dallas,US,32.95,-96.8,26603.0,30.0,37306.0,22773.0,0
TX,75243.0,3,Dallas,US,32.91,-96.72,61406.0,30.7,36048.0,23194.0,0
TX,75244.0,2,Dallas,US,32.92,-96.82,13351.0,40.2,76467.0,50228.0,0
TX,75246.0,1,Dallas,US,32.79,-96.78,2895.0,30.8,33348.0,25020.0,0
TX,75247.0,1,Dallas,US,32.82,-96.87,629.0,58.5,15179.0,9651.0,0
TX,75248.0,2,Dallas,US,32.98,-96.77,35236.0,41.7,72735.0,49906.0,0
TX,75252.0,1,Dallas,US,33.0,-96.79,25749.0,35.5,56806.0,47299.0,0
TX,75254.0,2,Dallas,US,32.95,-96.77,25375.0,31.1,42394.0,33473.0,0
TX,75261.0,12,Dallas,US,32.91,-97.02,0.0,0.0,0.0,0.0,0
TX,75287.0,2,Dallas,US,33.0,-96.83,52559.0,31.7,48662.0,36882.0,0
TX,75402.0,1,Greenville,US,33.09,-96.11,17047.0,37.9,58418.0,26591.0,0
TX,75460.0,1,Paris,US,33.66,-95.51,22422.0,37.0,30469.0,18500.0,0
TX,75503.0,1,Texarkana,US,33.46,-94.09,24978.0,38.1,53086.0,31047.0,0
TX,75605.0,3,Longview,US,32.55,-94.72,28911.0,41.7,58661.0,34542.0,0
TX,75701.0,1,Tyler,US,32.31,-95.28,35865.0,32.7,44534.0,24284.0,0
TX,75702.0,1,Tyler,US,32.35,-95.34,27962.0,29.4,30146.0,12936.0,0
TX,75703.0,3,Tyler,US,32.3,-95.3,37336.0,37.4,50937.0,35429.0,0
TX,75706.0,1,Lindale,US,32.47,-95.39,9069.0,30.6,41786.0,17428.0,0
TX,75783.0,1,Austin,US,30.39,-97.88,7759.0,47.6,45949.0,25019.0,0
TX,75798.0,1,Tyler,US,32.33,-95.28,0.0,0.0,0.0,0.0,0
TX,75901.0,1,Lufkin,US,31.3,-94.73,30698.0,34.2,44925.0,22628.0,0
TX,75965.0,2,Nacogdoches,US,31.62,-94.65,19330.0,28.1,42407.0,27018.0,0
TX,76006.0,1,Arlington,US,32.78,-97.1,23823.0,31.4,41213.0,29998.0,0
TX,76010.0,1,Arlington,US,32.73,-97.11,58674.0,26.8,31076.0,13251.0,0
TX,76011.0,1,Arlington,US,32.77,-97.1,22730.0,29.5,34187.0,21136.0,0
TX,76012.0,1,Arlington,US,32.75,-97.13,26423.0,39.4,56749.0,30561.0,0
TX,76013.0,3,Arlington,US,32.72,-97.12,30855.0,34.1,47006.0,27431.0,0
TX,76015.0,3,Arlington,US,32.68,-97.13,16747.0,36.0,50407.0,25803.0,0
TX,76016.0,2,Arlington,US,32.68,-97.19,31811.0,41.7,83529.0,38805.0,0
TX,76017.0,1,Arlington,US,32.67,-97.13,45618.0,36.7,68438.0,31246.0,0
TX,76018.0,2,Arlington,US,32.68,-97.11,28507.0,31.2,61557.0,22860.0,0
TX,76019.0,1,Arlington,US,32.73,-97.11,0.0,0.0,0.0,0.0,0
TX,76022.0,1,Bedford,US,32.84,-97.13,12701.0,40.3,51518.0,29051.0,0
TX,76028.0,4,Burleson,US,32.56,-97.31,64909.0,36.1,72605.0,30530.0,0
TX,76033.0,1,Cleburne,US,32.34,-97.41,24689.0,36.1,51818.0,25215.0,0
TX,76034.0,2,Colleyville,US,32.89,-97.1,24542.0,46.7,152351.0,72776.0,0
TX,76036.0,1,Crowley,US,32.57,-97.35,23377.0,35.8,63349.0,27221.0,0
TX,76039.0,2,Euless,US,32.88,-97.1,33283.0,34.9,60376.0,33640.0,0
TX,76040.0,1,Euless,US,32.84,-97.1,30531.0,33.2,46805.0,24354.0,0
TX,76048.0,1,Granbury,US,32.43,-97.78,22754.0,43.7,47563.0,26236.0,0
TX,76049.0,2,Granbury,US,32.46,-97.73,25854.0,50.4,63444.0,33556.0,0
TX,76051.0,8,Grapevine,US,32.97,-97.04,49599.0,37.5,79000.0,41322.0,0
TX,76053.0,5,Hurst,US,32.84,-97.18,29809.0,34.7,49543.0,24429.0,0
TX,76054.0,1,Hurst,US,32.86,-97.18,11620.0,47.2,86186.0,39939.0,0
TX,76063.0,7,Mansfield,US,32.61,-97.08,65707.0,36.6,88507.0,36271.0,0
TX,76065.0,1,Midlothian,US,32.48,-97.01,31097.0,36.5,85836.0,32366.0,0
TX,76086.0,2,Weatherford,US,32.76,-97.79,21408.0,34.0,51680.0,23956.0,0
TX,76087.0,1,Weatherford,US,32.73,-97.79,25926.0,43.3,77214.0,36468.0,0
TX,76092.0,4,Southlake,US,32.94,-97.11,28371.0,42.5,182951.0,78592.0,0
TX,76102.0,3,Ft. Worth,US,32.75,-97.33,9377.0,33.5,52824.0,30921.0,0
TX,76104.0,3,Fort Worth,US,32.74,-97.34,17415.0,32.5,22325.0,13559.0,0
TX,76107.0,6,Ft Worth,US,32.76,-97.35,27418.0,35.5,54803.0,44148.0,0
TX,76108.0,1,Fort Worth,US,32.76,-97.48,41264.0,35.8,59139.0,28984.0,0
TX,76109.0,2,Fort Worth,US,32.71,-97.36,22376.0,35.0,65383.0,53439.0,0
TX,76116.0,2,Fort Worth,US,32.75,-97.42,47834.0,34.4,43417.0,28840.0,0
TX,76119.0,1,Forest Hill,US,32.66,-97.28,46223.0,31.0,30900.0,13691.0,0
TX,76126.0,1,Benbrook,US,32.68,-97.46,20752.0,41.9,74655.0,39207.0,0
TX,76131.0,1,Fort Worth,US,32.86,-97.32,33894.0,30.4,74316.0,25360.0,0
TX,76132.0,5,Fort Worth,US,32.68,-97.4,25975.0,34.6,51158.0,41848.0,0
TX,76133.0,2,Fort Worth,US,32.67,-97.37,50642.0,35.8,51396.0,22881.0,0
TX,76134.0,1,Fort Worth,US,32.63,-97.32,26311.0,29.8,47866.0,17874.0,0
TX,76135.0,2,Lake Worth,US,32.81,-97.43,22217.0,37.5,52899.0,27389.0,0
TX,76137.0,1,Fort Worth,US,32.86,-97.29,57085.0,32.9,68692.0,29658.0,0
TX,76148.0,3,Watauga,US,32.89,-97.26,23867.0,34.7,63659.0,24232.0,0
TX,76155.0,1,Fort Worth,US,32.82,-97.06,4104.0,32.0,43857.0,33148.0,0
TX,76177.0,4,Fort Worth,US,32.96,-97.3,6470.0,32.3,83750.0,37876.0,0
TX,76179.0,1,Fort Worth,US,32.88,-97.38,52684.0,33.2,77398.0,32804.0,0
TX,76180.0,1,North Richland Hills,US,32.84,-97.24,35085.0,34.5,51495.0,26913.0,0
TX,76182.0,3,North Richland Hills,US,32.91,-97.19,30016.0,40.4,83656.0,37258.0,0
TX,76201.0,4,Denton,US,33.23,-97.13,27162.0,22.8,24294.0,15014.0,0
TX,76203.0,1,Denton,US,33.21,-97.15,0.0,0.0,0.0,0.0,0
TX,76205.0,2,Denton,US,33.19,-97.11,20911.0,28.6,43553.0,22614.0,0
TX,76207.0,1,Denton,US,33.23,-97.16,13146.0,38.9,59320.0,27779.0,0
TX,76208.0,1,Denton,US,33.19,-97.1,20106.0,35.1,73099.0,30572.0,0
TX,76210.0,1,Denton,US,33.14,-97.11,42894.0,33.2,79207.0,31554.0,0
TX,76226.0,2,Bartonville,US,33.08,-97.13,21790.0,38.7,115732.0,50238.0,0
TX,76227.0,1,Cross Roads,US,33.23,-96.99,25683.0,32.9,79318.0,29589.0,0
TX,76234.0,1,Decatur,US,33.23,-97.6,15571.0,38.9,61667.0,33656.0,0
TX,76240.0,1,Gainesville,US,33.62,-97.15,26822.0,38.9,49615.0,26142.0,0
TX,76244.0,2,Ft. Worth,US,32.97,-97.29,69564.0,30.7,93180.0,32140.0,0
TX,76248.0,3,Keller,US,32.93,-97.23,37069.0,39.7,114846.0,45676.0,0
TX,76262.0,1,Trophy Club,US,33.0,-97.21,34166.0,37.6,94274.0,47512.0,0
TX,76308.0,2,Wichita Falls,US,33.88,-98.53,19055.0,33.7,46529.0,30291.0,0
TX,76401.0,1,Stephenville,US,32.2,-98.24,28168.0,28.9,40530.0,21938.0,0
TX,76502.0,1,Temple,US,31.07,-97.37,34743.0,37.0,62153.0,32313.0,0
TX,76504.0,3,Temple,US,31.12,-97.36,23412.0,34.1,38279.0,20151.0,0
TX,76513.0,1,Belton,US,31.05,-97.45,36703.0,32.6,56994.0,26508.0,0
TX,76522.0,1,Copperas Cove,US,31.12,-97.88,36047.0,31.5,51967.0,24019.0,0
TX,76541.0,1,Killeen,US,31.11,-97.75,17703.0,32.2,28583.0,16602.0,0
TX,76542.0,1,Killeen,US,31.09,-97.73,45657.0,30.0,58945.0,24523.0,0
TX,76544.0,1,Killeen,US,31.15,-97.8,31186.0,22.1,41006.0,16292.0,0
TX,76548.0,2,Harker Heights,US,31.07,-97.67,28415.0,31.4,65861.0,27680.0,0
TX,76549.0,1,Killeen,US,31.11,-97.8,49454.0,26.1,53350.0,20759.0,0
TX,76645.0,1,Hillsboro,US,32.01,-97.09,10962.0,33.7,33763.0,19211.0,0
TX,76705.0,1,Lacy Lakeview,US,31.6,-97.11,29340.0,31.0,38712.0,17839.0,0
TX,76706.0,1,Waco,US,31.55,-97.11,35794.0,22.9,25486.0,15331.0,0
TX,76710.0,2,Waco,US,31.53,-97.19,23294.0,36.7,38343.0,26919.0,0
TX,76711.0,2,Waco,US,31.53,-97.13,8614.0,31.4,33167.0,19915.0,0
TX,76712.0,1,Woodway,US,31.5,-97.22,25662.0,38.5,66075.0,32426.0,0
TX,76798.0,1,Waco,US,31.55,-97.12,1565.0,19.0,0.0,1387.0,0
TX,76801.0,1,Brownwood,US,31.73,-98.98,24653.0,39.0,39843.0,21744.0,0
TX,76901.0,1,San Angelo,US,31.45,-100.48,28009.0,36.7,46201.0,25146.0,0
TX,76903.0,2,San Angelo,US,31.46,-100.45,32357.0,35.6,35371.0,20641.0,0
TX,76904.0,1,SAN ANGELO,US,31.42,-100.48,34044.0,33.3,56919.0,31225.0,0
TX,77002.0,8,Houston,US,29.77,-95.36,11922.0,33.8,62089.0,37196.0,0
TX,77004.0,1,Houston,US,29.72,-95.34,35739.0,28.1,47523.0,30732.0,0
TX,77005.0,4,Houston,US,29.73,-95.42,27187.0,38.0,166203.0,94080.0,0
TX,77006.0,2,Houston,US,29.75,-95.38,21795.0,34.8,71158.0,64474.0,0
TX,77007.0,5,Houston,US,29.78,-95.38,33029.0,33.5,107580.0,76163.0,0
TX,77008.0,2,Houston,US,29.81,-95.41,31868.0,35.5,82058.0,57264.0,0
TX,77010.0,4,Houston,US,29.76,-95.36,809.0,42.7,250001.0,181821.0,0
TX,77017.0,1,Houston,US,29.67,-95.26,33709.0,31.7,39288.0,15969.0,0
TX,77018.0,2,Houston,US,29.83,-95.41,27513.0,37.7,69048.0,41962.0,0
TX,77019.0,3,Houston,US,29.75,-95.41,20644.0,38.8,101297.0,89050.0,0
TX,77024.0,9,Houston,US,29.78,-95.51,37042.0,44.1,114223.0,85306.0,0
TX,77025.0,4,Houston,US,29.71,-95.42,28305.0,35.2,66559.0,52829.0,0
TX,77027.0,4,Houston,US,29.75,-95.44,15749.0,36.8,89276.0,90319.0,0
TX,77030.0,4,Houston,US,29.72,-95.4,10279.0,32.6,71883.0,61458.0,0
TX,77031.0,1,Houston,US,29.65,-95.57,18380.0,30.4,39787.0,17462.0,0
TX,77032.0,9,Houston,US,29.99,-95.33,13032.0,25.5,23498.0,10612.0,0
TX,77034.0,1,Houston,US,29.63,-95.23,39496.0,27.6,43814.0,18046.0,0
TX,77035.0,1,Houston,US,29.67,-95.46,36515.0,32.8,38889.0,23155.0,0
TX,77037.0,1,Houston,US,29.92,-95.41,20832.0,30.9,37521.0,13002.0,0
TX,77040.0,1,Houston,US,29.85,-95.5,47051.0,33.0,51998.0,28575.0,0
TX,77041.0,1,Houston,US,29.9,-95.61,36368.0,35.6,75185.0,34091.0,0
TX,77042.0,4,Houston,US,29.74,-95.54,39384.0,31.8,44520.0,33552.0,0
TX,77044.0,2,Houston,US,29.93,-95.2,37753.0,29.9,73716.0,28465.0,0
TX,77046.0,1,Houston,US,29.73,-95.43,961.0,41.0,98047.0,108372.0,0
TX,77047.0,1,Pearland,US,29.58,-95.4,25073.0,32.7,50180.0,22035.0,0
TX,77049.0,1,Houston,US,29.81,-95.17,31111.0,29.6,52287.0,19783.0,0
TX,77054.0,1,Houston,US,29.69,-95.41,22862.0,29.1,46019.0,32620.0,0
TX,77055.0,2,Spring Valley,US,29.8,-95.49,43691.0,32.9,45332.0,31021.0,0
TX,77056.0,8,Houston,US,29.75,-95.46,18685.0,40.5,93143.0,81387.0,0
TX,77057.0,2,Houston,US,29.76,-95.48,39905.0,34.1,56792.0,50463.0,0
TX,77058.0,2,Nassau Bay,US,29.55,-95.1,16881.0,35.8,51868.0,34923.0,0
TX,77060.0,1,Houston,US,29.95,-95.41,45648.0,25.5,25968.0,11077.0,0
TX,77061.0,1,Houston,US,29.66,-95.28,25155.0,30.0,33828.0,17714.0,0
TX,77062.0,2,Houston,US,29.59,-95.12,26448.0,40.0,84051.0,38483.0,0
TX,77063.0,3,Houston,US,29.74,-95.5,36772.0,32.4,46285.0,35276.0,0
TX,77064.0,3,Houston,US,29.96,-95.55,47361.0,34.0,63594.0,27872.0,0
TX,77065.0,5,Houston,US,29.93,-95.58,38652.0,33.7,53769.0,29309.0,0
TX,77069.0,4,Houston,US,29.99,-95.5,17286.0,45.8,67618.0,49024.0,0
TX,77070.0,5,Houston,US,30.0,-95.54,49622.0,33.1,69929.0,33617.0,0
TX,77072.0,1,Houston,US,29.72,-95.56,58871.0,33.0,37060.0,15143.0,0
TX,77075.0,2,Houston,US,29.6,-95.27,42569.0,28.9,46043.0,17747.0,0
TX,77077.0,5,Houston,US,29.76,-95.59,54931.0,34.3,63559.0,43313.0,0
TX,77079.0,4,Houston,US,29.78,-95.59,33013.0,39.8,100367.0,54190.0,0
TX,77080.0,1,Houston,US,29.82,-95.55,47080.0,31.1,40983.0,18618.0,0
TX,77081.0,2,Houston,US,29.72,-95.47,45039.0,30.1,27187.0,15944.0,0
TX,77082.0,1,Houston,US,29.73,-95.62,54555.0,32.9,49813.0,28891.0,0
TX,77083.0,1,Houston,US,29.68,-95.64,74174.0,33.3,52045.0,19802.0,0
TX,77084.0,4,Houston,US,29.88,-95.65,102437.0,33.0,63597.0,26812.0,0
TX,77087.0,1,Houston,US,29.7,-95.3,36855.0,30.9,32206.0,13751.0,0
TX,77089.0,1,Houston,US,29.6,-95.21,53320.0,34.9,65251.0,24143.0,0
TX,77090.0,2,Houston,US,30.02,-95.38,35958.0,28.8,37910.0,21479.0,0
TX,77092.0,2,Houston,US,29.83,-95.47,37022.0,32.5,37085.0,19683.0,0
TX,77094.0,3,Katy,US,29.78,-95.71,8897.0,43.3,170069.0,76737.0,0
TX,77095.0,1,Houston,US,29.91,-95.69,71473.0,35.1,88043.0,36781.0,0
TX,77096.0,3,Houston,US,29.69,-95.46,36145.0,36.7,60575.0,39071.0,0
TX,77098.0,2,Houston,US,29.74,-95.41,12271.0,34.5,80932.0,77430.0,0
TX,77204.0,2,Houston,US,29.72,-95.34,0.0,0.0,0.0,0.0,0
TX,77251.0,1,Baytown,US,29.79,-94.98,0.0,0.0,0.0,0.0,0
TX,77304.0,3,Conroe,US,30.33,-95.48,25794.0,37.3,57934.0,32450.0,0
TX,77318.0,1,Willis,US,30.39,-95.49,14100.0,45.6,65430.0,35388.0,0
TX,77338.0,4,Humble,US,30.02,-95.25,38017.0,31.5,47587.0,21022.0,0
TX,77339.0,3,Kingwood,US,30.07,-95.22,39863.0,39.2,71312.0,37742.0,0
TX,77340.0,5,Huntsville,US,30.72,-95.47,28664.0,25.9,33067.0,16548.0,0
TX,77345.0,2,Kingwood,US,30.07,-95.18,29394.0,40.2,122905.0,53306.0,0
TX,77346.0,5,LaPorte,US,30.0,-95.03,60066.0,33.3,90116.0,37076.0,0
TX,77354.0,2,Magnolia,US,30.22,-95.57,33853.0,36.4,81014.0,35764.0,0
TX,77356.0,1,Montgomery,US,30.36,-95.6,25579.0,48.2,83461.0,46116.0,0
TX,77365.0,1,Porter,US,30.1,-95.24,28569.0,35.4,61642.0,26657.0,0
TX,77375.0,2,Tomball,US,30.11,-95.55,45003.0,32.2,67633.0,27388.0,0
TX,77377.0,3,Tomball,US,30.09,-95.63,33849.0,33.5,94432.0,36265.0,0
TX,77379.0,6,Spring,US,30.08,-95.49,75775.0,38.0,98335.0,43194.0,0
TX,77380.0,8,Woodlands,US,30.17,-95.46,26757.0,35.4,67414.0,45748.0,0
TX,77381.0,5,The Woodlands,US,30.21,-95.48,36928.0,43.4,103927.0,52947.0,0
TX,77382.0,2,The Woodlands,US,30.19,-95.54,37616.0,37.4,141702.0,55227.0,0
TX,77384.0,2,The Woodlands,US,30.23,-95.46,13573.0,42.2,77541.0,44455.0,0
TX,77386.0,2,Spring,US,30.13,-95.41,45501.0,32.2,88222.0,35398.0,0
TX,77388.0,5,Spring,US,30.07,-95.43,43339.0,37.3,82725.0,34610.0,0
TX,77396.0,2,Humble,US,29.98,-95.22,48587.0,30.7,59027.0,25732.0,0
TX,77401.0,1,Bellaire,US,29.71,-95.47,18510.0,41.7,162703.0,83193.0,0
TX,77406.0,1,Richmond,US,29.66,-95.75,36907.0,37.3,110198.0,43646.0,0
TX,77407.0,2,Richmond,US,29.7,-95.69,38424.0,32.3,88462.0,30785.0,0
TX,77429.0,5,Cypress,US,29.99,-95.62,79535.0,34.5,100122.0,41147.0,0
TX,77433.0,3,Cypress,US,30.0,-95.69,64493.0,31.8,96371.0,34861.0,0
TX,77441.0,1,Fulshear,US,29.7,-95.85,6551.0,44.7,142125.0,66248.0,0
TX,77449.0,5,Katy,US,29.86,-95.72,106175.0,30.3,68854.0,23271.0,0
TX,77450.0,4,Katy,US,29.78,-95.72,74246.0,37.4,98640.0,41144.0,0
TX,77459.0,5,Missouri City,US,29.58,-95.52,63857.0,38.0,109943.0,43744.0,0
TX,77469.0,1,Richmond,US,29.62,-95.74,41493.0,34.9,72540.0,28921.0,0
TX,77471.0,3,Rosenberg,US,29.55,-95.75,38602.0,30.7,44879.0,18599.0,0
TX,77477.0,1,Stafford,US,29.62,-95.57,36162.0,33.6,58780.0,26104.0,0
TX,77478.0,2,Sugarland,US,29.61,-95.6,24568.0,45.2,91978.0,45896.0,0
TX,77479.0,6,Sugarland,US,29.6,-95.62,83179.0,39.0,130052.0,49257.0,0
TX,77493.0,1,Katy,US,29.76,-95.78,26013.0,34.2,75087.0,30458.0,0
TX,77494.0,8,Katy,US,29.78,-95.78,88077.0,34.4,134125.0,47454.0,0
TX,77498.0,1,Sugar Land,US,29.65,-95.65,51716.0,35.4,72958.0,28445.0,0
TX,77504.0,1,Pasadena,US,29.66,-95.19,24052.0,31.8,41972.0,21421.0,0
TX,77505.0,3,Pasadena,US,29.65,-95.15,23481.0,35.1,73138.0,30967.0,0
TX,77511.0,2,Alvin,US,29.43,-95.23,46787.0,34.7,51680.0,23677.0,0
TX,77521.0,3,Baytown,US,29.81,-94.98,53991.0,32.1,58081.0,25474.0,0
TX,77531.0,1,Clute,US,29.04,-95.42,15768.0,31.7,47845.0,23246.0,0
TX,77532.0,1,Crosby,US,29.89,-95.06,28430.0,35.9,63211.0,27440.0,0
TX,77536.0,2,Deer Park,US,29.68,-95.11,32531.0,34.7,78882.0,30922.0,0
TX,77539.0,1,Dickinson,US,29.45,-95.08,41925.0,35.7,67816.0,28407.0,0
TX,77546.0,4,Friendswood,US,29.54,-95.15,50798.0,39.0,94714.0,41111.0,0
TX,77550.0,1,Galveston,US,29.31,-94.79,22615.0,36.3,31915.0,22353.0,0
TX,77551.0,3,Galveston,US,29.27,-94.82,19905.0,36.7,43816.0,26613.0,0
TX,77565.0,2,Kemah,US,29.55,-95.02,6376.0,45.0,73772.0,45593.0,0
TX,77566.0,1,Lake Jackson,US,29.05,-95.46,29450.0,36.8,74220.0,36131.0,0
TX,77573.0,8,League City,US,29.54,-95.04,79435.0,35.3,96109.0,39275.0,0
TX,77581.0,2,Pearland,US,29.56,-95.28,45341.0,36.1,85515.0,35197.0,0
TX,77584.0,4,Pearland,US,29.58,-95.38,80638.0,34.5,96563.0,42405.0,0
TX,77590.0,1,Texas City,US,29.4,-94.95,30815.0,37.9,43517.0,20953.0,0
TX,77591.0,1,Texas City,US,29.42,-95.06,13846.0,35.1,42572.0,22579.0,0
TX,77598.0,5,Webster,US,29.58,-95.14,23877.0,29.4,47623.0,26461.0,0
TX,77627.0,1,Nederland,US,29.95,-93.99,21442.0,40.3,57065.0,34566.0,0
TX,77642.0,1,Port Arthur,US,29.95,-93.99,38471.0,31.8,33586.0,18360.0,0
TX,77701.0,1,Beaumont,US,30.07,-94.13,13746.0,35.9,25749.0,15087.0,0
TX,77706.0,2,Beaumont,US,30.12,-94.17,29194.0,39.0,59428.0,40449.0,0
TX,77708.0,1,Beaumont,US,30.13,-94.15,12029.0,31.0,40241.0,22947.0,0
TX,77801.0,1,Bryan,US,30.67,-96.34,16606.0,24.4,26912.0,14932.0,0
TX,77802.0,2,Bryan,US,30.66,-96.33,24949.0,34.5,53397.0,32158.0,0
TX,77833.0,1,Brenham,US,30.14,-96.39,29341.0,38.9,49839.0,23977.0,0
TX,77840.0,5,College Station,US,30.64,-96.31,57172.0,21.6,21097.0,12761.0,0
TX,77843.0,2,College Station,US,30.62,-96.34,0.0,0.0,0.0,0.0,0
TX,77845.0,2,College Station,US,30.59,-96.28,54902.0,30.2,70695.0,34435.0,0
TX,77904.0,2,Victoria,US,28.87,-97.0,26343.0,39.6,65622.0,35612.0,0
TX,78006.0,1,Boerne,US,29.78,-98.74,30227.0,43.5,69592.0,38866.0,0
TX,78023.0,1,Helotes,US,29.56,-98.68,28014.0,37.6,110769.0,38354.0,0
TX,78028.0,1,Kerrville,US,30.06,-99.17,40001.0,47.1,42507.0,25793.0,0
TX,78041.0,3,Laredo,US,27.57,-99.43,45655.0,33.1,38701.0,18271.0,0
TX,78043.0,1,Laredo,US,27.52,-99.45,44917.0,26.8,31712.0,12886.0,0
TX,78045.0,1,Laredo,US,27.61,-99.48,61072.0,29.4,65421.0,23009.0,0
TX,78109.0,1,Converse,US,29.5,-98.32,37524.0,32.4,63346.0,23978.0,0
TX,78130.0,2,New Braunfels,US,29.69,-98.13,64737.0,34.5,55480.0,24422.0,0
TX,78150.0,1,Randolph AFB,US,29.53,-98.28,18.0,0.0,0.0,0.0,0
TX,78154.0,3,Selma,US,29.6,-98.28,35176.0,35.3,72819.0,30501.0,0
TX,78155.0,1,Seguin,US,29.6,-97.95,47263.0,39.5,48094.0,23267.0,0
TX,78163.0,1,Bulverde,US,29.8,-98.42,10996.0,43.7,101520.0,37591.0,0
TX,78201.0,3,San Antonio,US,29.49,-98.53,42828.0,37.0,34526.0,18295.0,0
TX,78205.0,4,San Antonio,US,29.43,-98.48,1083.0,57.7,30196.0,31763.0,0
TX,78207.0,1,San Antonio,US,29.42,-98.52,52990.0,31.0,23744.0,11134.0,0
TX,78209.0,5,San Antonio,US,29.51,-98.45,41008.0,40.9,63966.0,49128.0,0
TX,78212.0,1,San Antonio,US,29.44,-98.5,28478.0,37.9,40389.0,28282.0,0
TX,78213.0,1,San Antonio,US,29.53,-98.52,42370.0,35.0,40508.0,22729.0,0
TX,78215.0,1,San Antonio,US,29.44,-98.49,1901.0,33.5,51853.0,37604.0,0
TX,78216.0,8,San Antonio,US,29.57,-98.47,40327.0,34.5,43046.0,29088.0,0
TX,78218.0,2,San Antonio,US,29.51,-98.39,34606.0,33.1,38625.0,19368.0,0
TX,78221.0,1,San Antonio,US,29.36,-98.52,37743.0,32.6,36977.0,14959.0,0
TX,78223.0,2,San Antonio,US,29.35,-98.44,53478.0,33.2,37785.0,16209.0,0
TX,78224.0,1,San Antonio,US,29.36,-98.54,19866.0,31.7,41938.0,15591.0,0
